metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956571.056459
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956574.4176915
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956577.7868648
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956581.1544898
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956584.52874
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956587.900741
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956591.2702017
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956594.656261
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956598.0430355
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956601.407488
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956604.802478
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956608.167712
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956611.526734
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956614.9129622
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956618.2754807
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956621.6384501
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956624.9942913
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956628.3707528
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956631.7402995
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956635.0998766
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956638.4812667
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956641.8535602
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956645.219476
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956648.573111
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956651.9376287
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956655.3117259
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956658.6791399
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956662.0586557
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956665.4731083
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956668.8426206
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956672.2045443
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956675.577971
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956678.9617493
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956682.332563
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956685.6889322
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956689.0368319
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956692.3887265
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956695.7428846
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956699.0931067
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956702.4713142
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956705.840966
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956709.19293
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956712.5507114
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956755.1366756
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956758.3497846
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956761.650722
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956764.9881816
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956768.2730367
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956771.573935
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956775.0401611
