metricsType,cpu_percent,cpu_count,mem_percent,mem_total,net_upload,net_download,timestamp,jobId
"metricsType=""worker4",100.0,2,33.0,16741949440,198957858512,197006731601,1710852677.5904405,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,212219596158,195626467789,1710852681.1097128,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,218982246426,198316813843,1710852681.0949357,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.1,16741949440,199321422190,197346411530,1710852681.093835,application_1710848715047_0031
"metricsType=""worker2",100.0,2,29.5,16741908480,164549124945,176797244826,1710852681.099453,application_1710848715047_0031
"metricsType=""worker6",100.0,2,32.8,16741945344,178981701791,185648469947,1710852681.141472,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.3,16741928960,161484940731,181791494775,1710852681.1302896,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,219365339392,198636662178,1710852684.6150255,application_1710848715047_0031
"metricsType=""worker2",100.0,2,29.4,16741908480,164889285070,177137399974,1710852684.6194594,application_1710848715047_0031
"metricsType=""worker6",100.0,2,32.9,16741945344,179314399380,185981156400,1710852684.6612213,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,212573115665,195979980266,1710852684.6302242,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.1,16741949440,199680702891,197705685515,1710852684.614363,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.3,16741928960,161757719953,182127611846,1710852684.6507912,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,219757243212,198966755610,1710852688.12308,application_1710848715047_0031
"metricsType=""worker2",100.0,2,29.4,16741908480,165237084452,177485193252,1710852688.127515,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.3,16741928960,162031414941,182463000002,1710852688.1578283,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,212924117682,196330976675,1710852688.1378472,application_1710848715047_0031
"metricsType=""worker6",100.0,2,32.9,16741945344,179630289592,186297040432,1710852688.1692238,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.1,16741949440,200040238495,198065214335,1710852688.1222677,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,220140087839,199291784776,1710852691.6798954,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,213287513766,196694365474,1710852691.694474,application_1710848715047_0031
"metricsType=""worker2",100.0,2,29.4,16741908480,165593200476,177841304726,1710852691.6843183,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.1,16741949440,200396112121,198421082541,1710852691.678706,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.3,16741928960,162315929462,182805316596,1710852691.7144399,application_1710848715047_0031
"metricsType=""worker6",100.0,2,33.0,16741945344,179951387811,186618128996,1710852691.7255757,application_1710848715047_0031
"metricsType=""worker2",100.0,2,29.5,16741908480,165950503203,178198600665,1710852695.19516,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,220525225680,199618852593,1710852695.190846,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.1,16741949440,200758684391,198783648215,1710852695.189708,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,213635768819,197042614917,1710852695.2053387,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.3,16741928960,162597325929,183144771331,1710852695.225207,application_1710848715047_0031
"metricsType=""worker6",100.0,2,33.0,16741945344,180274579406,186941315598,1710852695.2365925,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,220910211819,199941775215,1710852698.7178085,application_1710848715047_0031
"metricsType=""worker6",100.0,2,33.0,16741945344,180610135140,187276865320,1710852698.7628634,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,213972805369,197379643493,1710852698.732131,application_1710848715047_0031
"metricsType=""worker2",100.0,2,29.4,16741908480,166304007369,178552099599,1710852698.7222629,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.3,16741928960,162874833236,183484328991,1710852698.7518842,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.1,16741949440,201107215935,199132172602,1710852698.7168784,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,221282443065,200254458854,1710852702.198804,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.1,16741949440,201460464351,199485414600,1710852702.197751,application_1710848715047_0031
"metricsType=""worker2",100.0,2,26.7,16741908480,166636579091,178884663176,1710852702.2031643,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.3,16741928960,163146953562,183815990666,1710852702.2328148,application_1710848715047_0031
"metricsType=""worker6",100.0,2,33.1,16741945344,180938526900,187605246222,1710852702.2439024,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,214308796443,197715628957,1710852702.2139158,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,221651338084,200571978210,1710852705.6590147,application_1710848715047_0031
"metricsType=""worker2",100.0,2,26.7,16741908480,166984454731,179232533490,1710852705.6633956,application_1710848715047_0031
"metricsType=""worker3",100.0,2,30.7,16741928960,163376320743,184096722214,1710852705.6928356,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,214642569982,198049395460,1710852705.673333,application_1710848715047_0031
"metricsType=""worker4",100.0,2,33.5,16741949440,201753343895,199778290658,1710852705.6579676,application_1710848715047_0031
"metricsType=""worker6",100.0,2,33.1,16741945344,181264790759,187931495272,1710852705.703817,application_1710848715047_0031
"metricsType=""worker2",43.7,2,15.6,16741908480,167074295371,179322734553,1710852709.12498,application_1710848715047_0031
"metricsType=""worker6",100.0,2,33.1,16741945344,181588303814,188254727443,1710852709.164999,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,214987553278,198394121575,1710852709.1349552,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,222026645729,200896198189,1710852709.1207523,application_1710848715047_0031
"metricsType=""worker4",100.0,2,34.0,16741949440,202031732733,200056671354,1710852709.1196604,application_1710848715047_0031
"metricsType=""worker3",100.0,2,25.7,16741928960,163526053238,184297697758,1710852709.1543248,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,215342377090,198748939463,1710852712.6114247,application_1710848715047_0031
"metricsType=""worker6",100.0,2,33.2,16741945344,181932200918,188598607397,1710852712.6414626,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,222545711722,201171235241,1710852712.5976207,application_1710848715047_0031
"metricsType=""worker4",100.0,2,34.0,16741949440,202366990320,200391922518,1710852712.596312,application_1710848715047_0031
"metricsType=""worker2",0.6,2,15.6,16741908480,167074299416,179322737162,1710852712.6017697,application_1710848715047_0031
"metricsType=""worker3",99.7,2,21.9,16741928960,163532185016,184547859712,1710852712.6311097,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,223084811836,201445390723,1710852716.0430593,application_1710848715047_0031
"metricsType=""worker3",94.9,2,21.9,16741928960,163532537314,184813291329,1710852716.0763118,application_1710848715047_0031
"metricsType=""worker5",100.0,2,32.8,16741928960,215693322198,199099741195,1710852716.0573008,application_1710848715047_0031
"metricsType=""worker2",0.6,2,15.6,16741908480,167074302267,179322738498,1710852716.0478008,application_1710848715047_0031
"metricsType=""worker4",100.0,2,34.1,16741949440,202715478260,200740401636,1710852716.0426285,application_1710848715047_0031
"metricsType=""worker6",100.0,2,30.4,16741945344,182258828109,188925219202,1710852716.0876975,application_1710848715047_0031
"metricsType=""worker4",100.0,2,28.5,16741949440,203043811568,201068852428,1710852719.4620802,application_1710848715047_0031
"metricsType=""worker5",100.0,2,27.2,16741928960,216021894283,199428320693,1710852719.477376,application_1710848715047_0031
"metricsType=""worker6",88.8,2,19.4,16741945344,182493096972,189159708952,1710852719.507007,application_1710848715047_0031
"metricsType=""worker2",0.3,2,15.6,16741908480,167074441690,179322740707,1710852719.467565,application_1710848715047_0031
"metricsType=""worker1",100.0,2,32.9,16741896192,223538631199,201751083642,1710852719.4633994,application_1710848715047_0031
"metricsType=""worker3",53.0,2,19.2,16741928960,163532856859,184961488697,1710852719.496625,application_1710848715047_0031
"metricsType=""worker3",53.6,2,19.2,16741928960,163533188845,185115733924,1710852722.8913484,application_1710848715047_0031
"metricsType=""worker1",100.0,2,27.4,16741896192,223982292065,202040847640,1710852722.8585515,application_1710848715047_0031
"metricsType=""worker4",74.7,2,17.4,16741949440,203258175449,201283603252,1710852722.8576894,application_1710848715047_0031
"metricsType=""worker5",47.9,2,16.1,16741928960,216147601232,199554012589,1710852722.872667,application_1710848715047_0031
"metricsType=""worker2",0.7,2,15.6,16741908480,167074710761,179322744171,1710852722.8629792,application_1710848715047_0031
"metricsType=""worker6",5.8,2,19.4,16741945344,182493361932,189159815744,1710852722.902806,application_1710848715047_0031
"metricsType=""worker1",100.0,2,27.4,16741896192,224464110471,202362989115,1710852726.2375977,application_1710848715047_0031
"metricsType=""worker5",0.1,2,16.1,16741928960,216147603500,199554013796,1710852726.251633,application_1710848715047_0031
"metricsType=""worker3",52.5,2,19.2,16741928960,163533389837,185275606854,1710852726.27046,application_1710848715047_0031
"metricsType=""worker2",0.1,2,15.6,16741908480,167074713029,179322745340,1710852726.2422085,application_1710848715047_0031
"metricsType=""worker6",4.0,2,19.5,16741945344,182493409515,189159849128,1710852726.281171,application_1710848715047_0031
"metricsType=""worker4",1.0,2,17.4,16741949440,203258182328,201283607283,1710852726.2369387,application_1710848715047_0031
"metricsType=""worker2",0.4,2,15.6,16741908480,167075098027,179322974004,1710852768.7067878,application_1710848715047_0032
"metricsType=""worker3",1.2,2,16.4,16741928960,163533683294,185313887364,1710852768.7330844,application_1710848715047_0032
"metricsType=""worker4",6.6,2,18.7,16741949440,203258997276,201284334864,1710852768.701812,application_1710848715047_0032
"metricsType=""worker5",0.2,2,16.1,16741928960,216147640006,199554197612,1710852768.7157896,application_1710848715047_0032
"metricsType=""worker6",1.0,2,16.1,16741945344,182494750929,189160738954,1710852768.7430754,application_1710848715047_0032
"metricsType=""worker1",2.5,2,16.3,16741896192,224548301639,202409821692,1710852768.7028522,application_1710848715047_0032
"metricsType=""worker2",70.5,2,18.4,16741908480,167084264335,179331958251,1710852771.986063,application_1710848715047_0032
"metricsType=""worker4",80.9,2,21.5,16741949440,203269238849,201294539557,1710852771.9810095,application_1710848715047_0032
"metricsType=""worker3",69.9,2,19.1,16741928960,163537513182,185317336863,1710852772.012149,application_1710848715047_0032
"metricsType=""worker1",70.3,2,18.9,16741896192,224551446535,202413180918,1710852771.9821305,application_1710848715047_0032
"metricsType=""worker5",71.1,2,18.8,16741928960,216154843243,199561614673,1710852771.9950724,application_1710848715047_0032
"metricsType=""worker6",70.4,2,19.0,16741945344,182497963514,189164165154,1710852772.0223455,application_1710848715047_0032
"metricsType=""worker4",100.0,2,24.6,16741949440,203305361083,201330623628,1710852775.246818,application_1710848715047_0032
"metricsType=""worker3",100.0,2,22.3,16741928960,163585934368,185365766994,1710852775.2777715,application_1710848715047_0032
"metricsType=""worker2",100.0,2,21.7,16741908480,167132095976,179379807100,1710852775.2519143,application_1710848715047_0032
"metricsType=""worker5",100.0,2,21.4,16741928960,216202270764,199609048565,1710852775.260565,application_1710848715047_0032
"metricsType=""worker1",100.0,2,22.2,16741896192,224592224975,202453970962,1710852775.2479203,application_1710848715047_0032
"metricsType=""worker6",100.0,2,22.3,16741945344,182541597176,189207813821,1710852775.288271,application_1710848715047_0032
"metricsType=""worker4",100.0,2,27.4,16741949440,203367654731,201392912606,1710852778.5455375,application_1710848715047_0032
"metricsType=""worker2",100.0,2,24.8,16741908480,167201500174,179449220380,1710852778.5505364,application_1710848715047_0032
"metricsType=""worker3",100.0,2,25.7,16741928960,163672920987,185452765115,1710852778.5762389,application_1710848715047_0032
"metricsType=""worker6",100.0,2,25.3,16741945344,182625346988,189291575184,1710852778.5861208,application_1710848715047_0032
"metricsType=""worker5",100.0,2,24.6,16741928960,216266825138,199673617501,1710852778.5592954,application_1710848715047_0032
"metricsType=""worker1",100.0,2,25.1,16741896192,224661100343,202522855236,1710852778.5467114,application_1710848715047_0032
"metricsType=""worker5",100.0,2,28.3,16741928960,216386570761,199793386478,1710852781.817566,application_1710848715047_0032
"metricsType=""worker1",100.0,2,28.5,16741896192,224782131980,202643906249,1710852781.8049645,application_1710848715047_0032
"metricsType=""worker4",100.0,2,31.1,16741949440,203488680544,201490325841,1710852781.8039584,application_1710848715047_0032
"metricsType=""worker3",100.0,2,29.3,16741928960,163863652764,185667150961,1710852781.8345768,application_1710848715047_0032
"metricsType=""worker2",100.0,2,27.9,16741908480,167324030647,179571772939,1710852781.8090856,application_1710848715047_0032
"metricsType=""worker6",100.0,2,29.0,16741945344,182845309394,189511557806,1710852781.8446805,application_1710848715047_0032
"metricsType=""worker2",100.0,2,30.7,16741908480,167513725378,179780152785,1710852785.0954313,application_1710848715047_0032
"metricsType=""worker3",100.0,2,29.9,16741928960,164119518306,185973451714,1710852785.120929,application_1710848715047_0032
"metricsType=""worker1",100.0,2,31.8,16741896192,225029660536,202872753577,1710852785.0914924,application_1710848715047_0032
"metricsType=""worker4",100.0,2,34.4,16741949440,203717039681,201668245055,1710852785.0905051,application_1710848715047_0032
"metricsType=""worker5",100.0,2,31.4,16741928960,216619236331,200026054941,1710852785.1041927,application_1710848715047_0032
"metricsType=""worker6",100.0,2,29.7,16741945344,183163889387,189830132493,1710852785.13117,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.3,16741928960,216956871983,200363685524,1710852788.5755055,application_1710848715047_0032
"metricsType=""worker2",100.0,2,31.7,16741908480,167764853147,180060075676,1710852788.566841,application_1710848715047_0032
"metricsType=""worker6",100.0,2,29.8,16741945344,183501388721,190167627550,1710852788.6020308,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.0,16741928960,164382178930,186290875191,1710852788.5922496,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.5,16741896192,225381355690,203195608489,1710852788.5631683,application_1710848715047_0032
"metricsType=""worker4",100.0,2,35.1,16741949440,204069711526,201966137818,1710852788.5620046,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.4,16741928960,217289739156,200696545964,1710852792.029673,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.6,16741896192,225745360722,203512323242,1710852792.0172691,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.1,16741928960,164632551687,186593870602,1710852792.0462925,application_1710848715047_0032
"metricsType=""worker2",100.0,2,31.9,16741908480,168028630674,180371165060,1710852792.0211875,application_1710848715047_0032
"metricsType=""worker6",100.0,2,29.8,16741945344,183830933508,190497165425,1710852792.056257,application_1710848715047_0032
"metricsType=""worker4",100.0,2,35.3,16741949440,204411812869,202255603614,1710852792.0167122,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.5,16741928960,217617259636,201024058982,1710852795.5207388,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.6,16741896192,226102535973,203824616427,1710852795.508387,application_1710848715047_0032
"metricsType=""worker6",100.0,2,29.9,16741945344,184158210019,190824436281,1710852795.5469506,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.2,16741928960,164893598354,186914122695,1710852795.5373878,application_1710848715047_0032
"metricsType=""worker2",100.0,2,31.9,16741908480,168297735467,180685136991,1710852795.5124483,application_1710848715047_0032
"metricsType=""worker4",100.0,2,35.5,16741949440,204771156359,202555731074,1710852795.5076067,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.7,16741896192,226467233307,204143764122,1710852799.0311215,application_1710848715047_0032
"metricsType=""worker2",100.0,2,32.0,16741908480,168565817611,180998755569,1710852799.0350678,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.2,16741928960,165158409236,187236068851,1710852799.0599358,application_1710848715047_0032
"metricsType=""worker4",100.0,2,35.6,16741949440,205123018607,202850445361,1710852799.0301852,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.6,16741928960,217947379498,201354172242,1710852799.043648,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,184509140628,191175360791,1710852799.069742,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,165420224506,187565450363,1710852802.645534,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.8,16741896192,226842871570,204474045712,1710852802.6169934,application_1710848715047_0032
"metricsType=""worker2",100.0,2,32.1,16741908480,168839660164,181317943582,1710852802.6208982,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,184869204303,191535419239,1710852802.6550937,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,218287655246,201694442385,1710852802.629212,application_1710848715047_0032
"metricsType=""worker4",100.0,2,35.7,16741949440,205484079192,203143924572,1710852802.6160035,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.8,16741896192,227202412666,204801000276,1710852806.1575449,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,218619897324,202026677179,1710852806.169678,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,185231545554,191897755073,1710852806.1955457,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,165692941301,187895277079,1710852806.186163,application_1710848715047_0032
"metricsType=""worker4",100.0,2,35.8,16741949440,205837790100,203440493011,1710852806.156716,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,169115218202,181626091896,1710852806.1616237,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,169469169749,181980038423,1710852809.7383404,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.9,16741896192,227551310276,205149891803,1710852809.7345614,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,165969639120,188230893685,1710852809.7628376,application_1710848715047_0032
"metricsType=""worker4",100.0,2,35.9,16741949440,206189331028,203733101331,1710852809.7336152,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,218983272962,202390046215,1710852809.746921,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,185586118161,192252321765,1710852809.7729151,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,219339459736,202746226273,1710852813.2927024,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,185941025511,192607223267,1710852813.3182156,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,166241935477,188566319998,1710852813.3087447,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.9,16741896192,227896548743,205495122556,1710852813.2808828,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.0,16741949440,206556252138,204036878837,1710852813.2798262,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,169820404931,182331267248,1710852813.2847338,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,170175240277,182686096506,1710852816.8468702,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,219691442416,203098201667,1710852816.855134,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.9,16741896192,228251977409,205850544930,1710852816.8431313,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,166517895890,188899246988,1710852816.8710663,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.0,16741949440,206919944856,204343591843,1710852816.8421388,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,186289959581,192956151421,1710852816.8811033,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.9,16741896192,228614950547,206213511462,1710852820.3996193,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,170517966826,183028817635,1710852820.4034812,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.1,16741949440,207281179305,204644969877,1710852820.3987825,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,166790643744,189231904623,1710852820.4275663,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,186639671904,193305857640,1710852820.4370441,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,220052024721,203458778363,1710852820.4121923,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,170865360133,183376205707,1710852823.9408507,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.1,16741949440,207648516549,204955803329,1710852823.936171,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.9,16741896192,228973614857,206572169477,1710852823.9371507,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,220405210758,203811957110,1710852823.949043,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,167063973001,189561655548,1710852823.9647195,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,186997947775,193664128960,1710852823.9740741,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.1,16741949440,208008446904,205258892626,1710852827.4600868,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,167331148444,189885657697,1710852827.488458,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.9,16741896192,229321394963,206919942975,1710852827.4611032,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,171213368531,183724208001,1710852827.4648757,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,220759432914,204166173655,1710852827.4737728,application_1710848715047_0032
"metricsType=""worker6",100.0,2,30.0,16741945344,187352321883,194018496964,1710852827.4987335,application_1710848715047_0032
"metricsType=""worker1",100.0,2,32.9,16741896192,229670894975,207269441969,1710852830.9499443,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,221108976154,204515710287,1710852830.96191,application_1710848715047_0032
"metricsType=""worker6",100.0,2,27.2,16741945344,187698566935,194364734555,1710852830.9866776,application_1710848715047_0032
"metricsType=""worker3",100.0,2,30.3,16741928960,167597471145,190209017402,1710852830.9774134,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.2,16741949440,208361386801,205554776719,1710852830.9492652,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,171559499207,184070334126,1710852830.9544203,application_1710848715047_0032
"metricsType=""worker3",100.0,2,27.5,16741928960,167832774714,190509601563,1710852834.471331,application_1710848715047_0032
"metricsType=""worker1",100.0,2,33.6,16741896192,229931809581,207530380769,1710852834.4443517,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,221456352714,204863080742,1710852834.4561553,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.2,16741949440,208721042069,205848938188,1710852834.4436138,application_1710848715047_0032
"metricsType=""worker2",100.0,2,29.4,16741908480,171892844495,184403561247,1710852834.4483564,application_1710848715047_0032
"metricsType=""worker6",95.8,2,21.7,16741945344,187977626164,194644069026,1710852834.4811518,application_1710848715047_0032
"metricsType=""worker3",84.8,2,19.2,16741928960,167944064883,190744192955,1710852837.9064844,application_1710848715047_0032
"metricsType=""worker1",100.0,2,34.5,16741896192,230152624908,207751200613,1710852837.8795514,application_1710848715047_0032
"metricsType=""worker2",100.0,2,26.7,16741908480,172217504377,184728213174,1710852837.883276,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.3,16741949440,209123680675,206128253170,1710852837.8785772,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,221791201970,205197922089,1710852837.891269,application_1710848715047_0032
"metricsType=""worker6",1.6,2,16.1,16741945344,187977629392,194644070570,1710852837.91641,application_1710848715047_0032
"metricsType=""worker1",100.0,2,35.6,16741896192,230375042726,207980476216,1710852841.3858783,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.3,16741949440,209526535539,206413003562,1710852841.3851638,application_1710848715047_0032
"metricsType=""worker5",100.0,2,32.7,16741928960,222144092277,205550806784,1710852841.397762,application_1710848715047_0032
"metricsType=""worker2",100.0,2,23.9,16741908480,172572979157,185083681051,1710852841.389842,application_1710848715047_0032
"metricsType=""worker3",45.0,2,16.4,16741928960,167944287653,190855652665,1710852841.41318,application_1710848715047_0032
"metricsType=""worker6",0.1,2,16.1,16741945344,187977633579,194644072996,1710852841.4224956,application_1710848715047_0032
"metricsType=""worker1",100.0,2,36.4,16741896192,230663412895,208303309626,1710852844.8053157,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.3,16741949440,209875192039,206727183240,1710852844.8043573,application_1710848715047_0032
"metricsType=""worker2",19.2,2,15.6,16741908480,172594050540,185105463317,1710852844.8091083,application_1710848715047_0032
"metricsType=""worker3",0.9,2,16.4,16741928960,167944842854,190855658256,1710852844.8321393,application_1710848715047_0032
"metricsType=""worker6",0.3,2,16.1,16741945344,187977635591,194644074159,1710852844.8414953,application_1710848715047_0032
"metricsType=""worker5",100.0,2,27.1,16741928960,222480762597,205887297332,1710852844.817442,application_1710848715047_0032
"metricsType=""worker1",100.0,2,36.5,16741896192,230956521848,208638280498,1710852848.24107,application_1710848715047_0032
"metricsType=""worker3",0.0,2,16.4,16741928960,167944845459,190855659346,1710852848.267838,application_1710848715047_0032
"metricsType=""worker2",0.9,2,15.6,16741908480,172594182394,185105465394,1710852848.2450411,application_1710848715047_0032
"metricsType=""worker6",38.1,2,17.8,16741945344,187977648525,194644928565,1710852848.2769916,application_1710848715047_0032
"metricsType=""worker5",87.3,2,16.0,16741928960,222752276214,206158241014,1710852848.2530277,application_1710848715047_0032
"metricsType=""worker4",100.0,2,36.4,16741949440,210232147714,207042117660,1710852848.2404618,application_1710848715047_0032
"metricsType=""worker1",100.0,2,31.0,16741896192,231300953220,209052143752,1710852852.7721848,application_1710848715047_0032
"metricsType=""worker4",100.0,2,33.7,16741949440,210718957318,207459599565,1710852852.7713666,application_1710848715047_0032
"metricsType=""worker2",0.4,2,15.6,16741908480,172594185819,185105466820,1710852852.7760353,application_1710848715047_0032
"metricsType=""worker3",0.1,2,16.4,16741928960,167944848796,190855660731,1710852852.7987888,application_1710848715047_0032
"metricsType=""worker5",3.8,2,16.0,16741928960,222946492643,206158483636,1710852852.7841704,application_1710848715047_0032
"metricsType=""worker6",56.9,2,18.9,16741945344,187977891716,194839007276,1710852852.8081427,application_1710848715047_0032
"metricsType=""worker1",85.3,2,19.9,16741896192,231414702854,209268892271,1710852856.1701527,application_1710848715047_0032
"metricsType=""worker3",0.1,2,16.4,16741928960,167944850808,190855661834,1710852856.196601,application_1710848715047_0032
"metricsType=""worker6",56.6,2,18.9,16741945344,187978102213,195006231724,1710852856.205827,application_1710848715047_0032
"metricsType=""worker2",0.6,2,15.6,16741908480,172594188277,185105467989,1710852856.174311,application_1710848715047_0032
"metricsType=""worker5",4.7,2,16.0,16741928960,223114169123,206158695435,1710852856.1821747,application_1710848715047_0032
"metricsType=""worker4",100.0,2,30.9,16741949440,211125218925,207763285242,1710852856.1697888,application_1710848715047_0032
"metricsType=""worker1",2.8,2,16.2,16741896192,231415041936,209352656145,1710852898.73713,application_1710848715047_0033
"metricsType=""worker4",11.8,2,18.7,16741949440,211361509732,207916361210,1710852898.7364688,application_1710848715047_0033
"metricsType=""worker2",0.4,2,15.6,16741908480,172594428276,185105694396,1710852898.7408993,application_1710848715047_0033
"metricsType=""worker3",0.2,2,16.4,16741928960,167944918665,190855721960,1710852898.7618494,application_1710848715047_0033
"metricsType=""worker5",0.3,2,16.0,16741928960,223196642284,206159057889,1710852898.7489548,application_1710848715047_0033
"metricsType=""worker6",2.3,2,16.1,16741945344,187978614009,195088762868,1710852898.7714784,application_1710848715047_0033
"metricsType=""worker1",39.7,2,17.3,16741896192,231415060321,209352878800,1710852902.0105643,application_1710848715047_0033
"metricsType=""worker3",38.9,2,17.5,16741928960,167944936850,190855944736,1710852902.0350149,application_1710848715047_0033
"metricsType=""worker4",49.7,2,19.9,16741949440,211361599102,207916418663,1710852902.0100224,application_1710848715047_0033
