node_name,memory_usage,cpu_usage,cpu_cores,total_memory,jobId,timestamp
worker27,0.0,1.0187860707951746,4,1.0,application_1726669773678_0061,2024-09-20T17:05:15
worker28,25.0,1.8390739758570196,2,8.0,application_1726669773678_0061,2024-09-20T17:05:15
worker29,0.0,1.0380071090547616,4,1.0,application_1726669773678_0061,2024-09-20T17:05:15
worker1,0.0,0.6532094225722096,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker2,0.0,0.67558716089825,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker3,0.0,0.6846249282150052,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker4,0.0,0.6799642944224527,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker5,0.0,0.6087318968720723,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker6,0.0,0.6641293065402731,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker7,0.0,0.674019032158446,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker8,12.5,1.2645259670119868,2,8.0,application_1726669773678_0061,2024-09-20T17:05:17
worker9,0.0,0.6453866281031617,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker10,0.0,0.6625917698997674,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker11,0.0,0.6435979705201045,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker12,0.0,0.6312951240180942,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker13,0.0,1.1325685312817524,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker14,12.5,1.186675238059831,2,8.0,application_1726669773678_0061,2024-09-20T17:05:17
worker15,0.0,0.9215292070015701,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker16,0.0,1.0420007716543167,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker17,0.0,1.1483291536918072,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker18,0.0,1.0412490041744937,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker19,25.0,1.846606170527687,2,8.0,application_1726669773678_0061,2024-09-20T17:05:17
worker20,0.0,1.1123224251813224,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker21,0.0,0.965804963139627,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker22,0.0,1.0370215135619087,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker23,25.0,1.8341706021017923,2,8.0,application_1726669773678_0061,2024-09-20T17:05:17
worker24,0.0,1.135166527011655,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker25,0.0,0.9853292101311473,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker26,12.5,1.1175507989485634,2,8.0,application_1726669773678_0061,2024-09-20T17:05:17
worker27,0.0,1.0191195821584897,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker28,25.0,1.8396741956179352,2,8.0,application_1726669773678_0061,2024-09-20T17:05:17
worker29,0.0,1.0380002316644044,4,1.0,application_1726669773678_0061,2024-09-20T17:05:17
worker1,0.0,0.6532062517849879,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker2,0.0,0.6756005567341794,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker3,0.0,0.6846200220136156,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker4,0.0,0.6799580403282435,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker5,0.0,0.6087264616476351,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker6,0.0,0.6644311873062136,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker7,0.0,0.6740142448558362,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker8,12.5,1.2645145572588667,2,8.0,application_1726669773678_0061,2024-09-20T17:05:19
worker9,0.0,0.6453794074097297,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker10,0.0,0.662588501658401,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker11,0.0,0.6435935252853353,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker12,0.0,0.6312894077119879,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker13,0.0,1.1325713102386392,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker14,12.5,1.1866620986464738,2,8.0,application_1726669773678_0061,2024-09-20T17:05:19
worker15,0.0,0.9215385912077934,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker16,0.0,1.0423154693223635,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker17,0.0,1.148711053360263,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker18,0.0,1.0412544499103893,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker19,25.0,1.8475529184971418,2,8.0,application_1726669773678_0061,2024-09-20T17:05:19
worker20,0.0,1.1123273448920945,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker21,0.0,0.965805819656862,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker22,0.0,1.0378210220398199,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker23,25.0,1.8347621566557892,2,8.0,application_1726669773678_0061,2024-09-20T17:05:19
worker24,0.0,1.1351687517429543,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker25,0.0,0.985340007279567,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker26,12.5,1.1175476489161285,2,8.0,application_1726669773678_0061,2024-09-20T17:05:19
worker27,0.0,1.0194131377013416,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker28,25.0,1.840241429986289,2,8.0,application_1726669773678_0061,2024-09-20T17:05:19
worker29,0.0,1.0380022971215208,4,1.0,application_1726669773678_0061,2024-09-20T17:05:19
worker1,0.0,0.6532002811255655,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker2,0.0,0.675598533243349,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker3,0.0,0.6846178871732223,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker4,0.0,0.6799545674898488,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker5,0.0,0.6087251841805585,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker6,0.0,0.6644321178833068,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker7,0.0,0.6740094387867934,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker8,12.5,1.2645031477622193,2,8.0,application_1726669773678_0061,2024-09-20T17:05:22
worker9,0.0,0.6453776975307135,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker10,0.0,0.6625838331499545,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker11,0.0,0.6435904443692464,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker12,0.0,0.631285091913425,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker13,0.0,1.1325753782662873,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker14,12.5,1.1866514632776104,2,8.0,application_1726669773678_0061,2024-09-20T17:05:22
worker15,0.0,0.9215464845737875,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker16,0.0,1.0426149321381084,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker17,0.0,1.1487099987190552,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker18,0.0,1.0412671162329246,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker19,25.0,1.8482875000399468,2,8.0,application_1726669773678_0061,2024-09-20T17:05:22
worker20,0.0,1.1123295259608201,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker21,0.0,0.9658109181028274,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker22,0.0,1.038500496653405,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker23,25.0,1.835303906426189,2,8.0,application_1726669773678_0061,2024-09-20T17:05:22
worker24,0.0,1.1351637986259822,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker25,0.0,0.9853396403698533,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker26,12.5,1.1175387674799087,2,8.0,application_1726669773678_0061,2024-09-20T17:05:22
worker27,0.0,1.0197089744104826,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker28,25.0,1.8408192994831318,2,8.0,application_1726669773678_0061,2024-09-20T17:05:22
worker29,0.0,1.0380027872839315,4,1.0,application_1726669773678_0061,2024-09-20T17:05:22
worker1,0.0,0.6531971105130374,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker2,0.0,0.6755951192624177,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker3,0.0,0.6846129428237591,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker4,0.0,0.6799496756288548,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker5,0.0,0.6087197235864816,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker6,0.0,0.6644274385223747,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker7,0.0,0.6740046517000997,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker8,12.5,1.2644972377985342,2,8.0,application_1726669773678_0061,2024-09-20T17:05:24
worker9,0.0,0.645374605524518,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker10,0.0,0.6625777737000238,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker11,0.0,0.6435846261042877,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker12,0.0,0.6312793846895093,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker13,0.0,1.1325711564840968,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker14,12.5,1.1866437975539212,2,8.0,application_1726669773678_0061,2024-09-20T17:05:24
worker15,0.0,0.9215529516690579,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker16,0.0,1.0429489714590456,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker17,0.0,1.1487026515046739,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker18,0.0,1.041268098041026,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker19,25.0,1.8487518429035066,2,8.0,application_1726669773678_0061,2024-09-20T17:05:24
worker20,0.0,1.1123270228675541,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker21,0.0,0.9658100359561828,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker22,0.0,1.0389271231409203,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker23,25.0,1.8359251925984532,2,8.0,application_1726669773678_0061,2024-09-20T17:05:24
worker24,0.0,1.1351568885929586,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker25,0.0,0.9853469320467267,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker26,12.5,1.117534834509759,2,8.0,application_1726669773678_0061,2024-09-20T17:05:24
worker27,0.0,1.020063332030241,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker28,25.0,1.841413513614365,2,8.0,application_1726669773678_0061,2024-09-20T17:05:24
worker29,0.0,1.0380056282129013,4,1.0,application_1726669773678_0061,2024-09-20T17:05:24
worker1,0.0,0.6531925583204035,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker2,0.0,0.675598724166182,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker3,0.0,0.6846094464783459,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker4,0.0,0.6799420599431727,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker5,0.0,0.6087170632178451,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker6,0.0,0.6644241501017167,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker7,0.0,0.6739998552844351,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker8,12.5,1.264491363409459,2,8.0,application_1726669773678_0061,2024-09-20T17:05:26
worker9,0.0,0.6453701585476312,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker10,0.0,0.6625786788200805,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker11,0.0,0.6435815633816011,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker12,0.0,0.6312737041141769,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker13,0.0,1.1325627186254406,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker14,12.5,1.1866361320016838,2,8.0,application_1726669773678_0061,2024-09-20T17:05:26
worker15,0.0,0.9215469194261972,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker16,0.0,1.043244146894462,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker17,0.0,1.1486985552633944,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker18,0.0,1.0412638720691425,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker19,25.0,1.8488218968930714,2,8.0,application_1726669773678_0061,2024-09-20T17:05:26
worker20,0.0,1.11231810978768,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker21,0.0,0.9658068669432307,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker22,0.0,1.039231391499107,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker23,25.0,1.8364725253361525,2,8.0,application_1726669773678_0061,2024-09-20T17:05:26
worker24,0.0,1.1351495002652312,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker25,0.0,0.9853425840141705,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker26,12.5,1.1175292262902703,2,8.0,application_1726669773678_0061,2024-09-20T17:05:26
worker27,0.0,1.0200755267256278,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker28,25.0,1.8418665937747436,2,8.0,application_1726669773678_0061,2024-09-20T17:05:26
worker29,0.0,1.0379968656412109,4,1.0,application_1726669773678_0061,2024-09-20T17:05:26
worker1,0.0,0.6531880153743619,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker2,0.0,0.6756625273787176,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker3,0.0,0.6846059502115476,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker4,0.0,0.6799399969518505,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker5,0.0,0.6087144199536709,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker6,0.0,0.6644236806045201,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker7,0.0,0.6740006593612624,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker8,12.5,1.264488433650901,2,8.0,application_1726669773678_0061,2024-09-20T17:05:28
worker9,0.0,0.6453656935976881,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker10,0.0,0.6625754294297348,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker11,0.0,0.6435841016043997,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker12,0.0,0.631270806649431,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker13,0.0,1.132556922564798,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker14,12.5,1.1866339728928144,2,8.0,application_1726669773678_0061,2024-09-20T17:05:28
worker15,0.0,0.9215421327242734,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker16,0.0,1.0433569351138594,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker17,0.0,1.1486912244248138,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker18,0.0,1.0412590921000775,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker19,25.0,1.8489216410600973,2,8.0,application_1726669773678_0061,2024-09-20T17:05:28
worker20,0.0,1.1123111720941048,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker21,0.0,0.9658043409954242,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker22,0.0,1.0392840652175384,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker23,12.5,1.8365640130627026,2,8.0,application_1726669773678_0061,2024-09-20T17:05:28
worker24,0.0,1.1351408879357372,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker25,0.0,0.9853343169906603,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker26,12.5,1.117530617575746,2,8.0,application_1726669773678_0061,2024-09-20T17:05:28
worker27,0.0,1.0200668409149127,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker28,12.5,1.8418793745518025,2,8.0,application_1726669773678_0061,2024-09-20T17:05:28
worker29,0.0,1.037994922811969,4,1.0,application_1726669773678_0061,2024-09-20T17:05:28
worker1,0.0,0.6542430693181833,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker2,0.0,0.675430604432603,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker3,0.0,0.6843661218534747,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker4,0.0,0.6797020480262206,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker5,0.0,0.6085060785813279,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker6,0.0,0.6641977480174588,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker7,0.0,0.6737624265647058,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker8,12.5,1.2640577594349667,2,8.0,application_1726669773678_0062,2024-09-20T17:06:42
worker9,0.0,0.6451462736931868,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker10,0.0,0.6623558645800443,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker11,0.0,0.6433738007492806,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker12,0.0,0.6310488403219461,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker13,0.0,1.1321279663939254,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker14,12.5,1.1862412091223518,2,8.0,application_1726669773678_0062,2024-09-20T17:06:42
worker15,0.0,0.9212023062054264,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker16,0.0,1.0429650595745965,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker17,0.0,1.148254170817531,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker18,0.0,1.0408666852882331,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker19,12.5,1.8483099565127947,2,8.0,application_1726669773678_0062,2024-09-20T17:06:42
worker20,0.0,1.1118836267692944,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker21,0.0,0.9654391097271842,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker22,0.0,1.0388965929269744,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker23,12.5,1.8358978115267877,2,8.0,application_1726669773678_0062,2024-09-20T17:06:42
worker24,0.0,1.134707919723199,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker25,0.0,0.9849650561710499,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker26,12.5,1.117144221632338,2,8.0,application_1726669773678_0062,2024-09-20T17:06:42
worker27,0.0,1.0196873158076825,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker28,12.5,1.841205359054432,2,8.0,application_1726669773678_0062,2024-09-20T17:06:42
worker29,0.0,1.0376162529440403,4,1.0,application_1726669773678_0062,2024-09-20T17:06:42
worker1,0.0,0.6544484338634526,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker2,0.0,0.6754257850614565,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker3,0.0,0.6843667608480541,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker4,0.0,0.6797013500041138,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker5,0.0,0.6085033962387909,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker6,0.0,0.6641944450349602,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker7,0.0,0.6737590344783495,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker8,12.5,1.264051857170001,2,8.0,application_1726669773678_0062,2024-09-20T17:06:44
worker9,0.0,0.6451403774420439,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker10,0.0,0.6623553350338818,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker11,0.0,0.6433707057288407,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker12,0.0,0.6310430853253557,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker13,0.0,1.1321179158713446,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker14,12.5,1.1862361870808136,2,8.0,application_1726669773678_0062,2024-09-20T17:06:44
worker15,0.0,0.9211946487576173,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker16,0.0,1.0429560493155687,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker17,0.0,1.1482467838263788,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker18,0.0,1.040870310359654,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker19,12.5,1.8483086476409505,2,8.0,application_1726669773678_0062,2024-09-20T17:06:44
worker20,0.0,1.1118849866614378,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker21,0.0,0.9654309897683899,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker22,0.0,1.0388890129266692,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker23,12.5,1.835907954262661,2,8.0,application_1726669773678_0062,2024-09-20T17:06:44
worker24,0.0,1.1347230514719753,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker25,0.0,0.9849580866129193,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker26,12.5,1.1171399504810942,2,8.0,application_1726669773678_0062,2024-09-20T17:06:44
worker27,0.0,1.0197093528809598,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker28,12.5,1.8411927663207428,2,8.0,application_1726669773678_0062,2024-09-20T17:06:44
worker29,0.0,1.0376366737241072,4,1.0,application_1726669773678_0062,2024-09-20T17:06:44
worker1,0.0,0.6550526066888773,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker2,0.0,0.6756742290514262,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker3,0.0,0.6848711339055735,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker4,0.0,0.6801931417980356,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker5,0.0,0.6090156073692454,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker6,0.0,0.6646738793944396,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker7,0.0,0.6742634186985397,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker8,12.5,1.2648947764878793,2,8.0,application_1726669773678_0062,2024-09-20T17:06:46
worker9,0.0,0.6454394573248923,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker10,0.0,0.6629061584951135,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker11,0.0,0.6436502589128867,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker12,0.0,0.6315802527885994,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker13,0.0,1.132419631478665,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker14,12.5,1.187127507931618,2,8.0,application_1726669773678_0062,2024-09-20T17:06:46
worker15,0.0,0.9211881461505755,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker16,0.0,1.0432574330104694,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker17,0.0,1.1488197460888694,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker18,0.0,1.0414039685528342,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker19,12.5,1.8492367640879581,2,8.0,application_1726669773678_0062,2024-09-20T17:06:46
worker20,0.0,1.1124821783998762,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker21,0.0,0.9657500033070088,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker22,0.0,1.039232385958433,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker23,12.5,1.8368169431387305,2,8.0,application_1726669773678_0062,2024-09-20T17:06:46
worker24,0.0,1.135293475412169,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker25,0.0,0.9852951021725675,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker26,12.5,1.117701353676992,2,8.0,application_1726669773678_0062,2024-09-20T17:06:46
worker27,0.0,1.0202740771466212,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker28,12.5,1.8417682382949163,2,8.0,application_1726669773678_0062,2024-09-20T17:06:46
worker29,0.0,1.0381928138973873,4,1.0,application_1726669773678_0062,2024-09-20T17:06:46
worker1,0.0,0.6556523662613722,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker2,0.0,0.6761870467587028,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker3,0.0,0.6853822043913382,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker4,0.0,0.6806372093597024,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker5,0.0,0.6094898948748817,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker6,0.0,0.665165665493872,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker7,0.0,0.6747019691013101,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker8,25.0,1.2658156924681752,2,8.0,application_1726669773678_0062,2024-09-20T17:06:48
worker9,0.0,0.6459860385739202,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker10,0.0,0.663354598870769,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker11,0.0,0.6442136246798125,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker12,0.0,0.6320611455041814,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker13,0.0,1.1330034756363183,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker14,25.0,1.1880380211839792,2,8.0,application_1726669773678_0062,2024-09-20T17:06:48
worker15,0.0,0.9211839530031241,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker16,0.0,1.0438575790662763,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker17,0.0,1.1492685670543845,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker18,0.0,1.0419045456551368,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker19,25.0,1.8501216940920329,2,8.0,application_1726669773678_0062,2024-09-20T17:06:48
worker20,0.0,1.1130195073305038,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker21,0.0,0.9663410330136069,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker22,0.0,1.0398252466155111,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker23,25.0,1.8376903297809721,2,8.0,application_1726669773678_0062,2024-09-20T17:06:48
worker24,0.0,1.135765766077268,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker25,0.0,0.9858786499217231,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker26,25.0,1.1187627175585524,2,8.0,application_1726669773678_0062,2024-09-20T17:06:48
worker27,0.0,1.0207422170101954,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker28,25.0,1.8428315068033552,2,8.0,application_1726669773678_0062,2024-09-20T17:06:48
worker29,0.0,1.0386634082202195,4,1.0,application_1726669773678_0062,2024-09-20T17:06:48
worker1,0.0,0.6562087986595633,4,1.0,application_1726669773678_0062,2024-09-20T17:06:50
worker2,0.0,0.6766284496919961,4,1.0,application_1726669773678_0062,2024-09-20T17:06:50
worker3,0.0,0.6857269754441786,4,1.0,application_1726669773678_0062,2024-09-20T17:06:50
worker4,0.0,0.680991829908828,4,1.0,application_1726669773678_0062,2024-09-20T17:06:50
worker5,0.0,0.6098634750598908,4,1.0,application_1726669773678_0062,2024-09-20T17:06:50
