progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
20.238096,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000027_0 succeeded at 0.08 MB/s) Aggregated copy rate(17 of 28 at 0.10 MB/s),application_1726669773678_0047,2024-09-20T16:33:47
27.380955,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000011_0 succeeded at 0.02 MB/s) Aggregated copy rate(23 of 28 at 0.07 MB/s),application_1726669773678_0047,2024-09-20T16:33:49
27.380955,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000011_0 succeeded at 0.02 MB/s) Aggregated copy rate(23 of 28 at 0.07 MB/s),application_1726669773678_0047,2024-09-20T16:33:51
100.0,1726846394990,attempt_1726669773678_0047_r_000000_0,SUCCEEDED,worker2:8042,,container_1726669773678_0047_01_000038,37.334,37.334,1726846432324,reduce > reduce,application_1726669773678_0047,2024-09-20T16:33:53
22.619047,1726846534828,attempt_1726669773678_0048_r_000000_0,RUNNING,worker7:8042,,container_1726669773678_0048_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0048_m_000021_0 succeeded at 0.02 MB/s) Aggregated copy rate(19 of 28 at 0.05 MB/s),application_1726669773678_0048,2024-09-20T16:35:52
22.619047,1726846534828,attempt_1726669773678_0048_r_000000_0,RUNNING,worker7:8042,,container_1726669773678_0048_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0048_m_000021_0 succeeded at 0.02 MB/s) Aggregated copy rate(19 of 28 at 0.05 MB/s),application_1726669773678_0048,2024-09-20T16:35:54
22.619047,1726846534828,attempt_1726669773678_0048_r_000000_0,RUNNING,worker7:8042,,container_1726669773678_0048_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0048_m_000021_0 succeeded at 0.02 MB/s) Aggregated copy rate(19 of 28 at 0.05 MB/s),application_1726669773678_0048,2024-09-20T16:35:56
100.0,1726846534828,attempt_1726669773678_0048_r_000000_0,SUCCEEDED,worker7:8042,,container_1726669773678_0048_01_000031,22.214,22.214,1726846557042,reduce > reduce,application_1726669773678_0048,2024-09-20T16:35:58
17.857143,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000025_0 succeeded at 0.02 MB/s) Aggregated copy rate(15 of 28 at 0.04 MB/s),application_1726669773678_0049,2024-09-20T16:37:55
17.857143,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000025_0 succeeded at 0.02 MB/s) Aggregated copy rate(15 of 28 at 0.04 MB/s),application_1726669773678_0049,2024-09-20T16:37:57
17.857143,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000025_0 succeeded at 0.02 MB/s) Aggregated copy rate(15 of 28 at 0.04 MB/s),application_1726669773678_0049,2024-09-20T16:37:59
20.238096,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000017_0 succeeded at 0.04 MB/s) Aggregated copy rate(17 of 28 at 0.04 MB/s),application_1726669773678_0049,2024-09-20T16:38:01
20.238096,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000017_0 succeeded at 0.04 MB/s) Aggregated copy rate(17 of 28 at 0.04 MB/s),application_1726669773678_0049,2024-09-20T16:38:03
20.238096,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000017_0 succeeded at 0.04 MB/s) Aggregated copy rate(17 of 28 at 0.04 MB/s),application_1726669773678_0049,2024-09-20T16:38:05
23.809525,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000024_0 succeeded at 0.04 MB/s) Aggregated copy rate(20 of 28 at 0.05 MB/s),application_1726669773678_0049,2024-09-20T16:38:07
23.809525,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000024_0 succeeded at 0.04 MB/s) Aggregated copy rate(20 of 28 at 0.05 MB/s),application_1726669773678_0049,2024-09-20T16:38:09
23.809525,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000024_0 succeeded at 0.04 MB/s) Aggregated copy rate(20 of 28 at 0.05 MB/s),application_1726669773678_0049,2024-09-20T16:38:11
26.190477,1726846658805,attempt_1726669773678_0049_r_000000_0,RUNNING,worker8:8042,,container_1726669773678_0049_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0049_m_000021_0 succeeded at 0.04 MB/s) Aggregated copy rate(22 of 28 at 0.05 MB/s),application_1726669773678_0049,2024-09-20T16:38:13
