progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
19.04762,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000023_1 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.08 MB/s),application_1727684395822_0139,2024-10-02T01:16:18
19.04762,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000023_1 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.08 MB/s),application_1727684395822_0139,2024-10-02T01:16:20
19.04762,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000023_1 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.08 MB/s),application_1727684395822_0139,2024-10-02T01:16:22
21.428572,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000021_0 succeeded at 0.01 MB/s) Aggregated copy rate(18 of 28 at 0.06 MB/s),application_1727684395822_0139,2024-10-02T01:16:24
21.428572,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000021_0 succeeded at 0.01 MB/s) Aggregated copy rate(18 of 28 at 0.06 MB/s),application_1727684395822_0139,2024-10-02T01:16:26
21.428572,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000021_0 succeeded at 0.01 MB/s) Aggregated copy rate(18 of 28 at 0.06 MB/s),application_1727684395822_0139,2024-10-02T01:16:28
30.952381,1727828295600,attempt_1727684395822_0140_r_000000_0,RUNNING,worker20:8042,,container_1727684395822_0140_01_000045,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0140_m_000010_0 succeeded at 0.08 MB/s) Aggregated copy rate(26 of 28 at 0.03 MB/s),application_1727684395822_0140,2024-10-02T01:18:42
100.0,1727828295600,attempt_1727684395822_0140_r_000000_0,SUCCEEDED,worker20:8042,,container_1727684395822_0140_01_000045,29.14,29.14,1727828324740,reduce > reduce,application_1727684395822_0140,2024-10-02T01:18:44
23.809525,1727828428848,attempt_1727684395822_0141_r_000000_0,RUNNING,worker18:8042,,container_1727684395822_0141_01_000041,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0141_m_000014_0 succeeded at 0.08 MB/s) Aggregated copy rate(20 of 28 at 0.08 MB/s),application_1727684395822_0141,2024-10-02T01:20:45
100.0,1727828428848,attempt_1727684395822_0141_r_000000_0,SUCCEEDED,worker18:8042,,container_1727684395822_0141_01_000041,19.158,19.158,1727828448006,reduce > reduce,application_1727684395822_0141,2024-10-02T01:20:47
