metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855975.0493984
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855978.2404613
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855981.425675
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855984.609353
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855987.784494
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855990.9553952
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855994.130018
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855997.2996652
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710856000.4836268
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710856003.6444428
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710856006.8100157
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710856009.9627528
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710856013.1087813
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710856016.2414026
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856058.6269617
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856061.7279704
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856064.8691597
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856068.1307755
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856071.2949944
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856074.3954809
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856077.5703824
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856080.7498965
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856083.92809
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856087.1314714
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856090.3344278
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856093.4925086
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856096.6507864
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856099.8135736
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856102.9919317
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856106.161837
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856109.3195102
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856112.4801848
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0057,1710856115.6216161
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856157.9729593
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856161.0846891
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856164.200155
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856167.3143115
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856170.4235513
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856173.5276434
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856176.751882
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856179.9527156
