metricsType,cpu_percent,cpu_count,mem_percent,mem_total,net_upload,net_download,timestamp,jobId
"metricsType=""worker6",68.9,2,19.7,16741945344,310859991225,338945250160,1710858090.8088422,application_1710848715047_0077
"metricsType=""worker4",95.6,2,17.6,16741949440,377417471332,376981446858,1710858090.8044708,application_1710848715047_0077
"metricsType=""worker3",69.3,2,17.4,16741928960,325902899162,349384221212,1710858090.8029938,application_1710848715047_0077
"metricsType=""worker2",99.8,2,19.4,16741908480,333376816696,338953290882,1710858093.9206824,application_1710848715047_0077
"metricsType=""worker3",51.4,2,17.4,16741928960,325985546741,349466867333,1710858093.9177232,application_1710848715047_0077
"metricsType=""worker1",99.5,2,18.7,16741896192,388153102029,374006452785,1710858093.9208734,application_1710848715047_0077
"metricsType=""worker6",54.8,2,19.7,16741945344,310940762425,339026014234,1710858093.9236887,application_1710848715047_0077
"metricsType=""worker5",99.8,2,19.2,16741928960,415644547910,373207222026,1710858093.9208376,application_1710848715047_0077
"metricsType=""worker4",99.7,2,19.3,16741949440,377554424248,377118403224,1710858093.9196556,application_1710848715047_0077
"metricsType=""worker1",99.7,2,18.8,16741896192,388224618856,374141896089,1710858097.0327,application_1710848715047_0077
"metricsType=""worker3",51.8,2,17.5,16741928960,326067242747,349548561322,1710858097.0296345,application_1710848715047_0077
"metricsType=""worker4",99.5,2,19.4,16741949440,377715175790,377279152279,1710858097.0311692,application_1710848715047_0077
"metricsType=""worker5",99.5,2,19.3,16741928960,415850233614,373348975765,1710858097.0327494,application_1710848715047_0077
"metricsType=""worker2",100.0,2,19.4,16741908480,333532864254,339109335693,1710858097.0327346,application_1710848715047_0077
"metricsType=""worker6",53.8,2,19.7,16741945344,311021018117,339106266329,1710858097.0357282,application_1710848715047_0077
"metricsType=""worker4",99.7,2,19.4,16741949440,377875732990,377439707164,1710858100.1373193,application_1710848715047_0077
"metricsType=""worker3",51.8,2,17.5,16741928960,326149506388,349630823026,1710858100.1357975,application_1710848715047_0077
"metricsType=""worker1",99.8,2,18.9,16741896192,388297484592,374279495688,1710858100.1390178,application_1710848715047_0077
"metricsType=""worker2",100.0,2,19.4,16741908480,333684939671,339261408794,1710858100.1389198,application_1710848715047_0077
"metricsType=""worker6",54.2,2,19.8,16741945344,311101399391,339186641566,1710858100.1418564,application_1710848715047_0077
"metricsType=""worker5",99.7,2,19.3,16741928960,416054039006,373488042667,1710858100.1390698,application_1710848715047_0077
"metricsType=""worker4",99.7,2,19.4,16741949440,378032512491,377596483193,1710858103.2450402,application_1710848715047_0077
"metricsType=""worker3",53.4,2,17.5,16741928960,326231008332,349712322614,1710858103.243538,application_1710848715047_0077
"metricsType=""worker5",99.4,2,19.3,16741928960,416252407029,373623386945,1710858103.2467365,application_1710848715047_0077
"metricsType=""worker2",99.8,2,19.4,16741908480,333836899125,339413364766,1710858103.246519,application_1710848715047_0077
"metricsType=""worker1",99.7,2,18.9,16741896192,388367974905,374413002784,1710858103.2467444,application_1710848715047_0077
"metricsType=""worker6",55.9,2,19.8,16741945344,311182804142,339268046706,1710858103.2499506,application_1710848715047_0077
"metricsType=""worker1",99.7,2,18.9,16741896192,388443921182,374555708660,1710858106.463556,application_1710848715047_0077
"metricsType=""worker4",99.7,2,19.4,16741949440,378197549187,377761517838,1710858106.461913,application_1710848715047_0077
"metricsType=""worker2",99.7,2,19.5,16741908480,333996725875,339573189466,1710858106.4634984,application_1710848715047_0077
"metricsType=""worker3",51.2,2,17.5,16741928960,326315769286,349797081896,1710858106.4604712,application_1710848715047_0077
"metricsType=""worker6",56.5,2,19.8,16741945344,311268062116,339353296001,1710858106.4666266,application_1710848715047_0077
"metricsType=""worker5",99.8,2,19.3,16741928960,416465154895,373769371110,1710858106.4642067,application_1710848715047_0077
"metricsType=""worker5",99.5,2,19.3,16741928960,416673605944,373909978002,1710858109.6280172,application_1710848715047_0077
"metricsType=""worker4",100.0,2,19.4,16741949440,378361380056,377925344806,1710858109.626539,application_1710848715047_0077
"metricsType=""worker2",99.7,2,19.5,16741908480,334156053493,339732513667,1710858109.6280217,application_1710848715047_0077
"metricsType=""worker1",99.5,2,18.9,16741896192,388514229639,374693853947,1710858109.6282077,application_1710848715047_0077
"metricsType=""worker6",54.8,2,19.8,16741945344,311351970047,339437203454,1710858109.6312716,application_1710848715047_0077
"metricsType=""worker3",52.3,2,17.5,16741928960,326399574829,349880885082,1710858109.6257646,application_1710848715047_0077
"metricsType=""worker5",99.8,2,19.3,16741928960,416889043456,374057059907,1710858112.8105485,application_1710848715047_0077
"metricsType=""worker2",99.7,2,19.5,16741908480,334315951176,339892408806,1710858112.810505,application_1710848715047_0077
"metricsType=""worker1",99.7,2,18.9,16741896192,388589857968,374837833288,1710858112.810723,application_1710848715047_0077
"metricsType=""worker3",51.4,2,17.5,16741928960,326484724464,349966032677,1710858112.8076074,application_1710848715047_0077
"metricsType=""worker6",54.3,2,19.8,16741945344,311434789933,339520016039,1710858112.8137147,application_1710848715047_0077
"metricsType=""worker4",100.0,2,19.4,16741949440,378528020748,378091983257,1710858112.8093448,application_1710848715047_0077
"metricsType=""worker2",99.7,2,19.5,16741908480,334475402426,340051856638,1710858115.9743555,application_1710848715047_0077
"metricsType=""worker1",99.8,2,18.9,16741896192,388664520301,374979223790,1710858115.9746442,application_1710848715047_0077
"metricsType=""worker6",54.8,2,19.8,16741945344,311516652441,339601878042,1710858115.977511,application_1710848715047_0077
"metricsType=""worker5",99.8,2,19.3,16741928960,417098816753,374200098198,1710858115.97474,application_1710848715047_0077
"metricsType=""worker4",100.0,2,19.4,16741949440,378690117552,378254076840,1710858115.9731798,application_1710848715047_0077
"metricsType=""worker3",51.7,2,17.5,16741928960,326568530314,350049835980,1710858115.9719434,application_1710848715047_0077
"metricsType=""worker6",53.8,2,19.9,16741945344,311598445444,339683664008,1710858119.150687,application_1710848715047_0077
"metricsType=""worker1",99.8,2,18.9,16741896192,388738800207,375120250575,1710858119.1479561,application_1710848715047_0077
"metricsType=""worker5",99.5,2,19.3,16741928960,417310143831,374344674297,1710858119.1478696,application_1710848715047_0077
"metricsType=""worker4",100.0,2,19.4,16741949440,378858940975,378422898211,1710858119.1462994,application_1710848715047_0077
"metricsType=""worker2",99.7,2,19.5,16741908480,334636574869,340213026840,1710858119.147885,application_1710848715047_0077
"metricsType=""worker3",51.8,2,17.5,16741928960,326653296288,350134599597,1710858119.1451564,application_1710848715047_0077
"metricsType=""worker5",99.7,2,19.3,16741928960,417520187720,374488232336,1710858122.3139627,application_1710848715047_0077
"metricsType=""worker2",99.8,2,19.5,16741908480,334795004947,340371468506,1710858122.3139043,application_1710848715047_0077
"metricsType=""worker3",51.7,2,17.5,16741928960,326738060809,350219362505,1710858122.3107884,application_1710848715047_0077
"metricsType=""worker4",100.0,2,19.4,16741949440,379025142752,378589096637,1710858122.312515,application_1710848715047_0077
"metricsType=""worker1",99.8,2,18.9,16741896192,388814997777,375262929992,1710858122.3140829,application_1710848715047_0077
"metricsType=""worker6",24.0,2,17.2,16741945344,311620366774,339705565162,1710858122.3169234,application_1710848715047_0077
"metricsType=""worker1",100.0,2,18.9,16741896192,388889791230,375404171992,1710858125.4851732,application_1710848715047_0077
"metricsType=""worker2",100.0,2,19.5,16741908480,334951309516,340527770520,1710858125.485087,application_1710848715047_0077
"metricsType=""worker5",100.0,2,20.2,16741928960,417695212538,374568755859,1710858125.485083,application_1710848715047_0077
"metricsType=""worker3",51.9,2,17.5,16741928960,326823785421,350305084940,1710858125.4820056,application_1710848715047_0077
"metricsType=""worker4",100.0,2,19.4,16741949440,379193967574,378757918913,1710858125.4836628,application_1710848715047_0077
"metricsType=""worker6",73.2,2,19.8,16741945344,311620429742,339733679542,1710858125.4883256,application_1710848715047_0077
"metricsType=""worker1",100.0,2,18.9,16741896192,388963939430,375545001644,1710858128.644885,application_1710848715047_0077
"metricsType=""worker2",100.0,2,19.5,16741908480,335100570165,340677028434,1710858128.644826,application_1710848715047_0077
"metricsType=""worker5",99.5,2,20.2,16741928960,417958405899,374691581681,1710858128.6449401,application_1710848715047_0077
"metricsType=""worker3",51.0,2,17.5,16741928960,326904708064,350386005910,1710858128.6419442,application_1710848715047_0077
"metricsType=""worker4",99.8,2,19.4,16741949440,379353691984,378917639904,1710858128.6436195,application_1710848715047_0077
"metricsType=""worker6",55.6,2,19.9,16741945344,311620543080,339807467376,1710858128.647948,application_1710848715047_0077
"metricsType=""worker2",100.0,2,19.5,16741908480,335261623962,340838083906,1710858131.8035624,application_1710848715047_0077
"metricsType=""worker1",99.7,2,18.9,16741896192,389037902785,375686062851,1710858131.8038068,application_1710848715047_0077
"metricsType=""worker5",99.5,2,20.2,16741928960,418235635601,374825739918,1710858131.8038704,application_1710848715047_0077
"metricsType=""worker6",54.8,2,19.9,16741945344,311620669335,339883403216,1710858131.8071473,application_1710848715047_0077
"metricsType=""worker3",31.2,2,14.7,16741928960,326940538568,350421983298,1710858131.8012903,application_1710848715047_0077
"metricsType=""worker4",100.0,2,19.4,16741949440,379510018374,379073963878,1710858131.8029182,application_1710848715047_0077
"metricsType=""worker1",99.8,2,18.9,16741896192,389107013603,375835176454,1710858134.9549284,application_1710848715047_0077
"metricsType=""worker3",0.3,2,14.7,16741928960,326940541186,350421984593,1710858134.9518738,application_1710848715047_0077
"metricsType=""worker5",99.5,2,20.2,16741928960,418527323768,374960829657,1710858134.9550273,application_1710848715047_0077
"metricsType=""worker2",87.5,2,16.7,16741908480,335395819735,340972149889,1710858134.955018,application_1710848715047_0077
"metricsType=""worker6",55.4,2,20.0,16741945344,311620825769,339960134183,1710858134.9580688,application_1710848715047_0077
"metricsType=""worker4",47.7,2,13.9,16741949440,379570918118,379134996774,1710858134.953858,application_1710848715047_0077
"metricsType=""worker1",90.3,2,16.1,16741896192,389158162558,375972169736,1710858138.098845,application_1710848715047_0077
"metricsType=""worker3",0.2,2,14.7,16741928960,326940681798,350421986728,1710858138.0957282,application_1710848715047_0077
"metricsType=""worker5",99.4,2,20.3,16741928960,418817075750,375087406006,1710858138.0988977,application_1710848715047_0077
"metricsType=""worker4",0.6,2,13.9,16741949440,379570920133,379134997776,1710858138.0973141,application_1710848715047_0077
"metricsType=""worker6",54.5,2,20.0,16741945344,311620952835,340037713285,1710858138.1018713,application_1710848715047_0077
"metricsType=""worker2",1.1,2,13.9,16741908480,335395823623,340972156558,1710858138.0991073,application_1710848715047_0077
"metricsType=""worker1",52.0,2,16.1,16741896192,389158319922,376052831014,1710858141.2460418,application_1710848715047_0077
"metricsType=""worker4",0.5,2,13.9,16741949440,379570922458,379134998939,1710858141.2445033,application_1710848715047_0077
"metricsType=""worker5",93.9,2,17.5,16741928960,419097051293,375205874488,1710858141.2461193,application_1710848715047_0077
"metricsType=""worker3",0.0,2,14.7,16741928960,326940821534,350421988991,1710858141.242989,application_1710848715047_0077
"metricsType=""worker2",0.5,2,13.9,16741908480,335395826162,340972162418,1710858141.2460957,application_1710848715047_0077
"metricsType=""worker6",55.7,2,20.0,16741945344,311621083501,340118967313,1710858141.2492526,application_1710848715047_0077
"metricsType=""worker1",3.2,2,13.9,16741896192,389158449361,376090668097,1710858186.526846,application_1710848715047_0078
"metricsType=""worker3",1.3,2,15.2,16741928960,326940876181,350422288405,1710858186.523581,application_1710848715047_0078
"metricsType=""worker4",1.8,2,14.4,16741949440,379570968044,379135234981,1710858186.5253942,application_1710848715047_0078
"metricsType=""worker2",1.7,2,14.5,16741908480,335396465046,340972615239,1710858186.5270061,application_1710848715047_0078
"metricsType=""worker5",4.2,2,14.3,16741928960,419217804887,375253630689,1710858186.5272179,application_1710848715047_0078
"metricsType=""worker6",8.5,2,17.0,16741945344,311622785970,340155803315,1710858186.5300949,application_1710848715047_0078
"metricsType=""worker3",97.7,2,19.3,16741928960,326975607194,350457034553,1710858189.7894228,application_1710848715047_0078
"metricsType=""worker2",96.6,2,18.2,16741908480,335434835597,341008124228,1710858189.7926655,application_1710848715047_0078
"metricsType=""worker1",97.1,2,17.7,16741896192,389191543626,376126654526,1710858189.7928827,application_1710848715047_0078
"metricsType=""worker4",67.2,2,16.6,16741949440,379628927223,379193199557,1710858189.791208,application_1710848715047_0078
"metricsType=""worker6",73.8,2,19.7,16741945344,311653133700,340186145078,1710858189.7956643,application_1710848715047_0078
"metricsType=""worker5",97.9,2,18.4,16741928960,419251991356,375287832236,1710858189.7932584,application_1710848715047_0078
"metricsType=""worker6",54.2,2,19.7,16741945344,311732170070,340265175536,1710858192.907159,application_1710848715047_0078
"metricsType=""worker3",99.7,2,20.1,16741928960,327124332081,350605757414,1710858192.901149,application_1710848715047_0078
"metricsType=""worker5",99.7,2,19.2,16741928960,419393029595,375428868639,1710858192.9044821,application_1710848715047_0078
"metricsType=""worker2",100.0,2,19.3,16741908480,335622089670,341132748452,1710858192.9043353,application_1710848715047_0078
"metricsType=""worker1",99.7,2,18.7,16741896192,389262268207,376260004904,1710858192.9045377,application_1710848715047_0078
"metricsType=""worker4",52.6,2,16.6,16741949440,379711791474,379276061969,1710858192.9030993,application_1710848715047_0078
"metricsType=""worker3",99.7,2,20.2,16741928960,327285110800,350766533189,1710858196.0170484,application_1710848715047_0078
"metricsType=""worker1",99.8,2,18.8,16741896192,389337031779,376401381312,1710858196.020364,application_1710848715047_0078
"metricsType=""worker4",52.4,2,16.6,16741949440,379794783756,379359052222,1710858196.0188816,application_1710848715047_0078
"metricsType=""worker5",99.5,2,19.2,16741928960,419545536242,375581372341,1710858196.0206728,application_1710848715047_0078
"metricsType=""worker6",54.3,2,19.8,16741945344,311810505889,340343507218,1710858196.0234466,application_1710848715047_0078
"metricsType=""worker2",100.0,2,19.4,16741908480,335831016976,341275056979,1710858196.0204046,application_1710848715047_0078
"metricsType=""worker3",99.7,2,20.2,16741928960,327445627323,350927047102,1710858199.12933,application_1710848715047_0078
"metricsType=""worker6",53.8,2,19.8,16741945344,311890567003,340423561516,1710858199.1354682,application_1710848715047_0078
"metricsType=""worker5",99.7,2,19.3,16741928960,419695798494,375731632476,1710858199.132749,application_1710848715047_0078
"metricsType=""worker4",52.3,2,16.6,16741949440,379877780938,379442047665,1710858199.1313267,application_1710848715047_0078
"metricsType=""worker1",100.0,2,18.8,16741896192,389411797632,376542417000,1710858199.1329567,application_1710848715047_0078
"metricsType=""worker2",100.0,2,19.4,16741908480,336037230457,341414996201,1710858199.1333737,application_1710848715047_0078
"metricsType=""worker2",99.8,2,19.4,16741908480,336250172090,341551175042,1710858202.2337205,application_1710848715047_0078
"metricsType=""worker6",56.3,2,19.8,16741945344,311969412419,340502407964,1710858202.2367709,application_1710848715047_0078
"metricsType=""worker5",99.5,2,19.3,16741928960,419842221052,375878051554,1710858202.234056,application_1710848715047_0078
"metricsType=""worker3",99.5,2,20.2,16741928960,327601789123,351083205423,1710858202.230854,application_1710848715047_0078
"metricsType=""worker1",99.7,2,18.8,16741896192,389471594076,376678968485,1710858202.2340891,application_1710848715047_0078
"metricsType=""worker4",54.1,2,16.7,16741949440,379961481085,379525745266,1710858202.2327592,application_1710848715047_0078
"metricsType=""worker2",99.7,2,19.4,16741908480,336482342936,341698838692,1710858205.458908,application_1710848715047_0078
"metricsType=""worker4",52.6,2,16.7,16741949440,380048189619,379612451267,1710858205.4574697,application_1710848715047_0078
"metricsType=""worker3",99.7,2,20.2,16741928960,327765705337,351247119587,1710858205.4558709,application_1710848715047_0078
"metricsType=""worker5",99.8,2,19.3,16741928960,419996201682,376032029641,1710858205.4592576,application_1710848715047_0078
"metricsType=""worker6",55.4,2,19.8,16741945344,312053578240,340586566195,1710858205.461972,application_1710848715047_0078
"metricsType=""worker1",99.7,2,18.8,16741896192,389535372550,376827250053,1710858205.4594235,application_1710848715047_0078
"metricsType=""worker3",99.7,2,20.2,16741928960,327930006595,351411417427,1710858208.6259391,application_1710848715047_0078
"metricsType=""worker2",99.8,2,19.4,16741908480,336709392945,341844308955,1710858208.629147,application_1710848715047_0078
"metricsType=""worker4",52.2,2,16.7,16741949440,380132914323,379697174298,1710858208.627578,application_1710848715047_0078
"metricsType=""worker1",99.7,2,18.8,16741896192,389597095591,376970546203,1710858208.6294017,application_1710848715047_0078
"metricsType=""worker5",99.7,2,19.3,16741928960,420150309169,376186133711,1710858208.6293952,application_1710848715047_0078
"metricsType=""worker6",55.4,2,19.8,16741945344,312134408753,340667395978,1710858208.6321588,application_1710848715047_0078
"metricsType=""worker3",99.5,2,20.2,16741928960,328094684228,351576092325,1710858211.8073378,application_1710848715047_0078
"metricsType=""worker1",99.7,2,18.8,16741896192,389659141412,377116308989,1710858211.8107362,application_1710848715047_0078
"metricsType=""worker2",99.5,2,19.4,16741908480,336939495778,341990689363,1710858211.8105173,application_1710848715047_0078
"metricsType=""worker5",99.7,2,19.3,16741928960,420305822906,376341644713,1710858211.8107557,application_1710848715047_0078
"metricsType=""worker6",53.6,2,19.8,16741945344,312216977815,340749960079,1710858211.813808,application_1710848715047_0078
"metricsType=""worker4",52.4,2,16.7,16741949440,380219370385,379783627814,1710858211.809181,application_1710848715047_0078
"metricsType=""worker2",99.7,2,19.4,16741908480,337152327210,342136201475,1710858214.9777875,application_1710848715047_0078
"metricsType=""worker1",99.7,2,18.8,16741896192,389738267570,377262748997,1710858214.9780724,application_1710848715047_0078
"metricsType=""worker3",99.7,2,20.2,16741928960,328260835602,351742240964,1710858214.974716,application_1710848715047_0078
"metricsType=""worker5",99.4,2,19.3,16741928960,420460384221,376496203103,1710858214.9782088,application_1710848715047_0078
"metricsType=""worker6",54.1,2,19.8,16741945344,312298259457,340831237475,1710858214.9812481,application_1710848715047_0078
"metricsType=""worker4",51.7,2,16.7,16741949440,380305824804,379870080561,1710858214.9765453,application_1710848715047_0078
"metricsType=""worker3",99.7,2,20.2,16741928960,328427759944,351909162079,1710858218.149419,application_1710848715047_0078
"metricsType=""worker2",99.8,2,19.4,16741908480,337366412126,342281784057,1710858218.1525755,application_1710848715047_0078
"metricsType=""worker6",54.4,2,19.8,16741945344,312379028277,340912002377,1710858218.1555717,application_1710848715047_0078
"metricsType=""worker1",99.8,2,18.8,16741896192,389818029941,377411008241,1710858218.1528108,application_1710848715047_0078
"metricsType=""worker5",99.5,2,19.3,16741928960,420616350214,376652166551,1710858218.1528397,application_1710848715047_0078
"metricsType=""worker4",52.4,2,16.7,16741949440,380391320051,379955573451,1710858218.1514006,application_1710848715047_0078
"metricsType=""worker3",100.0,2,20.2,16741928960,328591095728,352072495129,1710858221.319104,application_1710848715047_0078
"metricsType=""worker2",99.4,2,19.4,16741908480,337582554308,342428789473,1710858221.3222318,application_1710848715047_0078
"metricsType=""worker1",99.7,2,18.8,16741896192,389898889804,377561013172,1710858221.3225873,application_1710848715047_0078
"metricsType=""worker4",52.3,2,16.7,16741949440,380477389405,380041641322,1710858221.3208625,application_1710848715047_0078
"metricsType=""worker5",99.7,2,19.3,16741928960,420771998845,376807812447,1710858221.322546,application_1710848715047_0078
"metricsType=""worker6",39.9,2,17.6,16741945344,312404341326,340937295294,1710858221.3254383,application_1710848715047_0078
"metricsType=""worker3",99.8,2,21.1,16741928960,328696765442,352178164289,1710858224.4869258,application_1710848715047_0078
"metricsType=""worker5",99.8,2,19.3,16741928960,420928801262,376964611637,1710858224.4903064,application_1710848715047_0078
"metricsType=""worker2",99.7,2,19.4,16741908480,337832025023,342569164180,1710858224.4901175,application_1710848715047_0078
"metricsType=""worker6",69.1,2,19.8,16741945344,312404421768,340977398576,1710858224.4929836,application_1710848715047_0078
"metricsType=""worker4",52.8,2,16.7,16741949440,380552179934,380116429127,1710858224.488588,application_1710848715047_0078
"metricsType=""worker1",99.8,2,18.8,16741896192,389978079116,377709271660,1710858224.490551,application_1710848715047_0078
"metricsType=""worker1",99.8,2,18.8,16741896192,390057585708,377856993789,1710858227.6639376,application_1710848715047_0078
"metricsType=""worker4",52.3,2,16.7,16741949440,380631263578,380195511099,1710858227.6621962,application_1710848715047_0078
"metricsType=""worker5",99.4,2,19.3,16741928960,421085856139,377121663779,1710858227.6639833,application_1710848715047_0078
"metricsType=""worker3",99.7,2,21.2,16741928960,328853116043,352334510786,1710858227.6607053,application_1710848715047_0078
"metricsType=""worker6",56.7,2,19.9,16741945344,312404538916,341053224575,1710858227.6670868,application_1710848715047_0078
"metricsType=""worker2",99.8,2,19.4,16741908480,338109972262,342703177574,1710858227.664088,application_1710848715047_0078
"metricsType=""worker1",99.5,2,18.8,16741896192,390133883556,377997347576,1710858230.828956,application_1710848715047_0078
"metricsType=""worker6",56.8,2,19.9,16741945344,312404665234,341128326678,1710858230.831812,application_1710848715047_0078
"metricsType=""worker2",99.7,2,19.4,16741908480,338385268191,342839557133,1710858230.8290968,application_1710848715047_0078
"metricsType=""worker3",99.7,2,21.2,16741928960,329007719386,352489005819,1710858230.8259218,application_1710848715047_0078
"metricsType=""worker5",99.4,2,19.3,16741928960,421245923811,377281728526,1710858230.829209,application_1710848715047_0078
"metricsType=""worker4",20.0,2,13.9,16741949440,380655520496,380219868202,1710858230.828258,application_1710848715047_0078
"metricsType=""worker2",99.8,2,19.4,16741908480,338664237157,342976905766,1710858234.0039515,application_1710848715047_0078
"metricsType=""worker6",56.2,2,20.0,16741945344,312404811874,341205272165,1710858234.0072417,application_1710848715047_0078
"metricsType=""worker1",99.8,2,18.8,16741896192,390218386523,378146545204,1710858234.0046906,application_1710848715047_0078
"metricsType=""worker3",79.6,2,15.6,16741928960,329115868532,352597683253,1710858234.0011957,application_1710848715047_0078
"metricsType=""worker4",0.6,2,13.9,16741949440,380656063282,380219871949,1710858234.0028024,application_1710848715047_0078
"metricsType=""worker5",83.6,2,16.5,16741928960,421381074710,377416874934,1710858234.0045795,application_1710848715047_0078
"metricsType=""worker4",0.6,2,13.9,16741949440,380656321498,380219875180,1710858237.1493871,application_1710848715047_0078
"metricsType=""worker1",71.2,2,16.1,16741896192,390245352855,378245296914,1710858237.1511838,application_1710848715047_0078
"metricsType=""worker2",76.4,2,16.7,16741908480,338910370809,343073999358,1710858237.1509602,application_1710848715047_0078
"metricsType=""worker5",11.2,2,13.7,16741928960,421393029904,377428970775,1710858237.1513302,application_1710848715047_0078
"metricsType=""worker6",55.7,2,20.0,16741945344,312405105073,341282921203,1710858237.1541207,application_1710848715047_0078
"metricsType=""worker3",1.6,2,15.6,16741928960,329115875954,352597686988,1710858237.1480753,application_1710848715047_0078
"metricsType=""worker4",0.5,2,13.9,16741949440,380656324047,380219876210,1710858240.2900374,application_1710848715047_0078
"metricsType=""worker1",46.4,2,13.3,16741896192,390245477879,378308924835,1710858240.2917922,application_1710848715047_0078
"metricsType=""worker2",55.5,2,16.7,16741908480,339126923484,343146949513,1710858240.291583,application_1710848715047_0078
"metricsType=""worker3",0.2,2,15.6,16741928960,329115879907,352597688553,1710858240.2885897,application_1710848715047_0078
"metricsType=""worker6",56.5,2,20.0,16741945344,312405234589,341363280993,1710858240.2947605,application_1710848715047_0078
"metricsType=""worker5",0.5,2,13.7,16741928960,421393173807,377428972786,1710858240.292008,application_1710848715047_0078
"metricsType=""worker5",0.3,2,13.7,16741928960,421393609370,377429196012,1710858282.5617166,application_1710848715047_0079
"metricsType=""worker1",0.2,2,13.3,16741896192,390245510310,378308943339,1710858282.5616884,application_1710848715047_0079
"metricsType=""worker4",0.5,2,13.9,16741949440,380656357174,380220128094,1710858282.559996,application_1710848715047_0079
"metricsType=""worker2",6.9,2,16.2,16741908480,339129296535,343147455849,1710858282.5615067,application_1710848715047_0079
"metricsType=""worker3",0.5,2,14.7,16741928960,329115939603,352597979625,1710858282.5585086,application_1710848715047_0079
"metricsType=""worker6",0.9,2,14.6,16741945344,312406221362,341366000599,1710858282.5648186,application_1710848715047_0079
"metricsType=""worker2",56.7,2,18.2,16741908480,339132525606,343150668494,1710858285.752691,application_1710848715047_0079
"metricsType=""worker1",78.7,2,16.0,16741896192,390250126969,378313771672,1710858285.7528582,application_1710848715047_0079
"metricsType=""worker3",80.4,2,17.7,16741928960,329121491177,352603345948,1710858285.7496605,application_1710848715047_0079
"metricsType=""worker5",80.9,2,16.6,16741928960,421398975958,377434178979,1710858285.7529435,application_1710848715047_0079
"metricsType=""worker4",80.7,2,17.0,16741949440,380666562725,380230544996,1710858285.751265,application_1710848715047_0079
"metricsType=""worker6",65.8,2,17.3,16741945344,312430188728,341390177477,1710858285.7561474,application_1710848715047_0079
"metricsType=""worker5",99.7,2,19.1,16741928960,421504156833,377539365650,1710858288.8657968,application_1710848715047_0079
"metricsType=""worker4",99.4,2,19.3,16741949440,380785395915,380349383983,1710858288.8640146,application_1710848715047_0079
"metricsType=""worker6",52.6,2,17.4,16741945344,312510748055,341470735365,1710858288.8686423,application_1710848715047_0079
"metricsType=""worker2",56.3,2,19.0,16741908480,339204062688,343222199355,1710858288.8654761,application_1710848715047_0079
"metricsType=""worker1",99.4,2,18.6,16741896192,390301545999,378405120025,1710858288.8658307,application_1710848715047_0079
"metricsType=""worker3",99.2,2,20.1,16741928960,329269622351,352711558945,1710858288.8624601,application_1710848715047_0079
"metricsType=""worker1",100.0,2,18.7,16741896192,390362768478,378544810471,1710858291.976088,application_1710848715047_0079
"metricsType=""worker4",99.7,2,19.3,16741949440,380944802223,380508787898,1710858291.974357,application_1710848715047_0079
"metricsType=""worker3",99.8,2,20.2,16741928960,329492375273,352855839494,1710858291.9727962,application_1710848715047_0079
"metricsType=""worker2",53.1,2,19.0,16741908480,339276563991,343294696171,1710858291.9758317,application_1710848715047_0079
"metricsType=""worker5",99.7,2,19.2,16741928960,421654188495,377689394919,1710858291.976315,application_1710848715047_0079
"metricsType=""worker6",52.3,2,17.4,16741945344,312592012522,341551997623,1710858291.9794822,application_1710848715047_0079
"metricsType=""worker5",99.8,2,19.2,16741928960,421801073226,377836276988,1710858295.0891097,application_1710848715047_0079
"metricsType=""worker4",99.7,2,19.4,16741949440,381106517509,380670500522,1710858295.0873287,application_1710848715047_0079
"metricsType=""worker2",54.5,2,19.0,16741908480,339351884432,343370010677,1710858295.0888572,application_1710848715047_0079
"metricsType=""worker1",100.0,2,18.8,16741896192,390423997256,378685156491,1710858295.089191,application_1710848715047_0079
"metricsType=""worker3",99.8,2,20.2,16741928960,329712250697,352996592482,1710858295.0858893,application_1710848715047_0079
"metricsType=""worker6",52.7,2,17.4,16741945344,312671547058,341631530412,1710858295.092107,application_1710848715047_0079
"metricsType=""worker1",99.5,2,18.8,16741896192,390487911259,378822141997,1710858298.1986468,application_1710848715047_0079
"metricsType=""worker2",55.3,2,19.0,16741908480,339426560786,343444685266,1710858298.1984377,application_1710848715047_0079
"metricsType=""worker4",99.4,2,19.4,16741949440,381264702187,380828682409,1710858298.197032,application_1710848715047_0079
"metricsType=""worker6",53.3,2,17.4,16741945344,312751784252,341711765252,1710858298.2019587,application_1710848715047_0079
"metricsType=""worker3",99.5,2,20.2,16741928960,329926527461,353137791330,1710858298.1957815,application_1710848715047_0079
"metricsType=""worker5",99.5,2,19.3,16741928960,421946488946,377981689226,1710858298.199176,application_1710848715047_0079
"metricsType=""worker1",99.8,2,18.8,16741896192,390562831404,378964671371,1710858301.3865805,application_1710848715047_0079
"metricsType=""worker2",55.0,2,19.0,16741908480,339503805550,343521925551,1710858301.3863122,application_1710848715047_0079
"metricsType=""worker3",99.5,2,20.2,16741928960,330141538635,353285187506,1710858301.3832,application_1710848715047_0079
"metricsType=""worker6",53.2,2,17.4,16741945344,312832410094,341792389421,1710858301.3895824,application_1710848715047_0079
"metricsType=""worker4",99.7,2,19.4,16741949440,381428211909,380992188906,1710858301.3849375,application_1710848715047_0079
"metricsType=""worker5",99.7,2,19.3,16741928960,422097732891,378132930439,1710858301.3869176,application_1710848715047_0079
"metricsType=""worker2",55.1,2,19.0,16741908480,339579833684,343597953430,1710858304.5697284,application_1710848715047_0079
